id,name,avg_resp_time,avg # comms per req,total pages,total requests,# awaiting response,# awaiting appeal,# fix required,# payment required,# rejected,# no responsive docs,# completed,# partially completed,# withdrawn
5075,"Southeastern Greene School District, Greene County, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
5076,"City of Pittsburgh, Pittsburgh, PA",63,11,350,1,1,0,0,2,0,0,3,0,0
5077,"Garland Texas Police Department, Garland, TX",18,5,3,2,1,0,1,0,0,3,0,0,0
5078,"Albion Department of Public Safety, Albion, MI",56,11,67,1,1,0,0,2,0,0,4,0,0
5079,"Lombard Police Department, Lombard, IL",2,2,5,1,0,0,0,0,0,0,1,0,0
5080,"Fairfax County Police Department, Virginia",0,1,0,1,0,0,0,0,0,0,0,0,0
5081,"Fairfax County Adult Detention Center, Virginia",3,3,0,2,0,0,2,0,0,1,0,0,0
5082,"Department of Social and Health services, Washington",22,8,7,2,4,0,2,2,0,0,0,0,1
5083,"Fairfax County Police, Virginia",0,1,0,1,0,0,0,0,0,0,0,0,0
5086,"U.S. Army - Fort Stewart - Third Infantry Division, United States of America",0,0,0,0,0,0,0,0,0,0,0,0,0
5090,"Finance Department, Birmingham, AL",0,22,0,1,0,0,0,0,0,0,0,0,0
5091,"Finance Department, Kansas City, MO",0,32,0,1,0,0,0,0,0,0,0,0,0
5092,"Human Resources Department, Phoenix, AZ",32,8,0,1,2,0,0,0,0,0,2,0,0
5093,"Texas Workforce Commission, Texas",30,8,72,1,1,0,0,2,0,0,1,0,0
5094,"Human Resources Development, Hawaii",0,0,0,0,0,0,0,0,0,0,0,0,0
5095,"House of Representatives, Missouri",8,3,0,1,0,0,0,0,2,0,0,0,0
5096,"Walton County Sheriff's Office, Walton County, FL",3,2,0,1,0,0,0,0,0,1,0,0,0
5097,"Washington State University, Washington",53,10,1072,6,13,0,2,0,0,0,27,0,1
5099,"Batte Creek Police Department, Battle Creek, MI",38,5,104,1,0,0,0,1,0,0,1,0,0
5100,"Englewood Police Department, Englewood, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
5101,"aaaa, United States of America",0,1,0,1,0,0,0,0,0,0,0,0,0
5102,"Monongalia County Schools, Monongalia County, WV",38,7,181,1,0,0,0,2,0,0,2,0,0
5103,"Preston County Schools, Preston County, WV",0,3,3,1,0,0,1,0,0,0,0,0,0
5104,"Wetzel County Schools, Wetzel County, WV",0,9,2,1,1,0,1,0,0,0,0,0,0
5105,"Hernando County Sheriff's Department, Hernando County, FL",42,7,44,1,0,0,0,2,0,0,1,0,0
5106,"DNR, Duluth, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
5107,"Department of Education, Minnesota",0,4,0,2,0,0,1,0,0,0,0,0,0
5109,"Okaloosa County Sheriff’s Office, Okaloosa County, FL",81,14,111,2,4,0,0,0,0,0,3,1,0
5110,"Waco Police Department, Waco, TX",21,6,5,1,0,0,2,0,0,1,0,0,0
5111,"Dallas Fusion Center, Dallas, TX",127,13,11,2,4,2,0,2,0,3,2,0,0
5112,"Department of Business Affairs and Consumer Protection, Chicago, IL",14,6,33,3,4,0,5,0,0,0,2,1,0
5113,"Chapel Hill Police Department, Chapel Hill, NC",36,3,13,4,3,0,0,0,0,1,1,0,0
5114,"Delaware Criminal Justice Information System, Delaware",0,2,4,3,1,0,0,2,0,0,0,0,0
5115,"Deparment of Defense, United States of America",0,0,0,0,0,0,0,0,0,0,0,0,0
5116,"City of Wheelwright, Wheelwright, KY",0,22,0,2,0,0,0,0,0,0,0,0,0
5117,"Cambria County, Cambria County, PA",2,2,0,1,0,0,0,0,0,1,0,0,0
5119,"Springdale Police Department, Springdale, AR",0,13,0,2,0,0,0,0,0,0,0,0,0
5121,"Police Department, Attleboro, MA",0,23,0,1,1,0,0,0,0,0,0,0,0
5122,"New Bedford Police Department, New Bedford, MA",25,3,2,2,0,0,0,0,1,1,0,0,0
5123,"Director, Office of Information Policy, United States of America",0,0,0,0,0,0,0,0,0,0,0,0,0
5124,"Industrial Development Financing Authority, Boston, MA",18,4,36,1,1,0,0,0,0,0,1,0,0
5125,"Special Committee on the 2024 Olympics, Boston, MA",0,2,0,1,0,0,0,0,0,1,0,0,0
5127,"Philadelphia City School District, Philadelphia, PA",68,8,5149,3,4,0,0,0,0,0,12,0,0
5128,"Pittsburgh Public Schools, Pittsburgh, PA",223,10,216,2,5,0,1,1,0,0,2,0,0
5129,"Central Bucks County School District, Bucks County, PA",220,11,612,1,1,0,0,2,0,0,3,0,0
5130,"Reading School District, Reading, PA",46,9,291,1,1,0,3,0,0,0,1,0,0
5131,"Allentown School District, Allentown, PA",0,25,0,1,0,0,0,0,0,0,0,0,0
5132,"Bethlehem Area School District, Bethlehem, PA",27,6,239,1,2,0,0,0,0,0,2,0,0
5133,"North Penn Area School District, Lansdale, PA",0,2,2,1,0,0,0,0,0,0,1,0,0
5134,"Erie Area School District, Erie, PA",221,8,359,1,1,0,0,1,0,0,2,0,0
5135,"Upper Darby Area School District, Upper Darby, PA",0,13,21,1,3,0,1,2,0,0,0,0,0
5136,"West Chester Area School District, West Chester, PA",54,8,201,1,1,0,0,0,0,0,3,0,0
5137,"Downingtown Area School District, Downingtown, PA",265,10,133,1,2,0,0,1,0,0,3,0,0
5138,"Council Rock School District, Newtown, PA",54,11,253,1,1,0,2,0,0,0,5,0,0
5139,"Lancaster Area School District, Lancaster, PA",46,6,81,1,0,0,0,0,0,0,2,0,0
5140,"Central Dauphin Area School District, Harrisburg, PA",39,6,179,1,0,0,0,0,0,0,4,0,0
5141,"Pennsbury Area School District, Bucks County, PA",0,25,3,1,1,0,0,0,0,0,0,0,0
5142,"Hazleton Area School District, Hazleton, PA",39,8,69,1,3,0,0,0,0,0,1,0,0
5143,"Pocono Mountain Area School District, Monroe County, PA",38,21,154,1,2,0,0,0,0,0,17,0,0
5144,"Kanawha County School District, Kanawha County, WV",38,4,12,1,1,0,0,0,0,0,1,0,0
5145,"Marion County School District, Marion County, WV",0,25,0,1,0,0,0,0,0,0,0,0,0
5146,"Scranton School District, Scranton, PA",119,12,91,1,0,0,0,1,0,0,2,0,0
5147,"Parkland School District, North Whitehall, PA",38,5,3,1,2,0,0,0,0,0,1,0,0
5148,"Easton Area School District, Easton, PA",230,15,11,1,3,0,1,0,0,0,1,0,0
5149,"Neshaminy School District, Langhorne, PA",26,4,25,1,1,0,0,0,0,0,1,0,0
5150,"Chambersburg Area School District, Chambersburg, PA",25,6,119,1,3,0,0,0,0,0,1,0,0
5151,"East Penn School District, Emmaus, PA",35,8,291,1,1,0,0,0,0,0,5,0,0
5152,"Altoona Area School District, Altoona, PA",0,25,0,1,0,0,0,0,0,0,0,0,0
5153,"Oklahoma Department of Human Services, Oklahoma",0,5,1,1,2,0,0,0,0,0,0,0,0
5154,"Department of Human Services, Oregon",0,20,0,1,0,0,0,0,0,0,0,0,0
5155,"Department of Human Services, Rhode Island",13,2,3,1,0,0,0,0,0,0,1,0,0
5156,"Department of Human Services, Pennsylvania",42,5,135,2,5,0,0,0,0,0,1,0,0
5157,"Department of Health and Human Services, South Carolina",40,4,0,1,0,0,0,0,0,0,1,0,0
5158,"Department of Human Services, Utah",17,3,0,1,0,0,0,0,0,1,0,0,0
5159,"Department of Education, Department of Veterans Affairs,, United States of America",0,1,0,1,0,0,0,0,0,0,0,0,0
5160,"Department of Defense, Sexual Assault Prevention and Response, United States of America",36,7,0,1,0,0,1,0,0,2,0,0,0
5162,"Bicycle Advisory Committee, Minneapolis, MN",80,7,0,1,0,0,0,0,0,1,0,0,0
5163,"Department of Natural Resources (Minnesota), Minnesota",0,1,0,1,0,0,0,0,0,0,0,0,0
5165,"Smyrna Police Department, Smyrna, DE",25,4,0,1,1,0,0,0,0,1,0,0,0
5166,"Seaford Police Department, Seaford, DE",54,5,33,1,0,0,0,0,0,0,1,0,0
5167,"Senatobia Police Department, Senatobia, MS",17,3,0,1,0,0,0,0,0,1,0,0,0
5168,"National Nuclear Security Administration, United States of America",97,6,354,5,10,0,1,0,0,0,5,0,0
5169,"San Francisco Sheriff's Department, San Francisco City and County, CA",47,5,0,1,0,0,0,0,0,1,0,0,0
5170,"Pipeline and Hazardous Materials Safety Administration, United States of America",33,3,3,2,1,0,0,0,0,0,1,0,0
5172,"mayor''s, Boston, MA",0,1,0,1,0,0,0,0,0,0,0,0,0
5173,"Department of Social Services, California",39,8,0,1,2,0,0,0,0,0,2,0,0
5174,"Department of Children and Families, Florida",0,5,0,1,1,0,1,0,0,0,0,0,0
5175,"University of Nebraska, Nebraska",9,4,16,3,1,0,1,0,0,1,1,0,0
5176,"Trumbull Police Department, Trumbull, CT",23,6,10,3,4,0,1,0,0,1,3,0,0
5177,"FRANKLIN REGIONAL SCHOOL DISTRICT, Murrysville, PA",18,6,71,1,1,0,0,0,0,0,3,0,0
5178,"SOUTHMORELAND SCHOOL DISTRICT, Westmoreland County, PA",98,16,25,1,5,0,0,0,0,0,3,0,0
5179,"LIGONIER VALLEY SCHOOL DISTRICT, Ligonier, PA",28,7,11,1,0,0,0,2,0,0,2,0,0
5180,"DERRY AREA SCHOOL DISTRICT, Derry, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
5181,"GREATER LATROBE SCHOOL DISTRICT, Latrobe, PA",2,3,11,1,0,0,0,0,0,0,2,0,0
5182,"JEANNETTE CITY SCHOOL DISTRICT, Jeannette, PA",0,5,9,1,2,0,0,1,0,0,0,0,0
5183,"NEW KENSINGTON-ARNOLD SCHOOL DISTRICT, New Kensington, PA",21,5,8,1,1,0,0,0,0,0,2,0,0
5184,"MONESSEN CITY SCHOOL DISTRICT, Monessen, PA",40,23,2,1,1,0,0,0,0,0,1,0,0
5185,"Arizona Department of Insurance, Arizona",0,8,0,3,0,0,1,0,0,0,0,0,0
5186,"Connecticut Insurance Department, Connecticut",29,5,3,3,5,0,0,0,1,0,0,0,0
5187,"Pennsylvania Insurance Department, Pennsylvania",12,4,25,2,2,0,0,0,2,0,2,0,0
5188,"New Haven Police Department, New Haven, CT",0,1,0,1,0,0,0,0,0,0,0,0,0
5190,"Cambridge Election Commission, Cambridge, MA",0,0,0,0,0,0,0,0,0,0,0,0,0
5191,"Federal Transit Administration, United States of America",23,6,422,3,3,0,0,0,0,0,8,0,0
5192,"Federal Railroad Administration, United States of America",10,2,2,2,1,0,0,0,0,0,1,0,0
5193,"United States Postal Service, Office of Inspector General, United States of America",0,2,1,1,0,0,0,0,0,0,0,0,0
5194,"New York City Economic Development Corporation, New York City, NY",173,7,9,2,5,0,2,0,0,1,2,0,0
5195,"Police Department, McKinney, TX",94,15,476,5,20,0,0,0,0,0,11,0,0
5196,"Animal Plant and Health Inspection Service, United States of America",39,8,38,4,11,0,0,0,1,1,1,1,0
5197,"Buffalo Corporation Counsel, Buffalo, NY",24,4,278,2,1,0,0,0,1,0,1,0,0
5198,"Buffalo Public Schools, Buffalo, NY",18,4,0,1,2,0,0,0,0,0,1,0,0
5200,"McDuffie County Schools, McDuffie County, GA",7,4,1,1,1,0,0,0,0,0,1,0,0
5201,"Robertson County Schools, Robertson County, TN",0,3,1,1,0,0,1,0,0,0,0,0,0
5202,"Lincoln Parish Schools, Lincoln County, LA",3,2,1,1,0,0,0,0,0,0,1,0,0
5203,"California Department of Transportation, California",15,3,0,1,0,0,0,0,0,1,0,0,0
5204,"Carlsbad Police Department, Carlsbad, NM",123,10,3,1,1,0,0,0,0,1,0,0,0
5205,"Chaves County Sheriff's Office, Chaves County, NM",0,2,0,1,0,0,0,0,0,1,0,0,0
5206,"Eddy County Sheriff's Department, Eddy County, NM",25,11,0,1,2,0,2,0,0,1,0,0,0
5207,"Hobbs Police Department, Hobbs, NM",52,8,1,1,1,0,0,0,0,1,0,0,0
5208,"Lea County Sheriff's Department, Lea County, NM",10,2,2,1,0,0,0,0,0,0,1,0,0
5209,"Lincoln County Sheriff's Department, Lincoln County, NM",5,4,5,1,0,0,0,0,0,0,2,0,0
5210,"Pecos Valley Drug Task Force, Carlsbad, NM",0,20,0,1,0,0,0,0,0,0,0,0,0
5211,"Roswell Police Department, Roswell, NM",28,4,25,1,1,0,0,0,0,0,1,0,0
5212,"Roosevelt Sheriff's Department, Roosevelt County, NM",0,18,0,1,0,0,0,0,0,0,0,0,0
5213,"New Port Richey Police Department, New Port Richey, FL",16,3,0,1,0,0,0,0,1,0,0,0,0
5214,"Revere  city solicitor, Revere, MA",77,8,0,1,1,0,0,0,0,0,1,0,0
5215,"Harlingen Police Department, Harlingen, TX",0,2,1,1,0,0,0,0,0,1,0,0,0
5217,"Fresno Police Department, Fresno, CA",63,8,0,4,2,0,1,0,1,2,0,0,0
5218,"Colorado Springs Police Department, Colorado Springs, CO",0,3,74,4,2,0,0,3,0,2,1,0,0
5219,"Omaha Police Department, Omaha, NE",42,4,150,4,1,0,1,0,0,1,2,0,0
5220,"Bakersfield Police Department, Bakersfield, CA",163,12,521,6,2,0,0,0,1,1,6,0,0
5221,"Santa Ana Police Department, Santa Ana, CA",25,5,166,3,3,0,0,0,0,0,6,0,0
5222,"Reno Police Department, Reno, NV",62,11,2,1,1,0,0,0,0,1,0,0,0
5223,"Corpus Christi Police Department, Corpus Christi, TX",5,1,77,4,0,0,1,0,0,0,2,0,0
5224,"Glendale Police Department, Glendale, AZ",139,3,66,3,1,0,0,2,0,0,3,0,0
5225,"Riverside Police Department, Riverside, CA",0,17,0,3,0,0,0,0,0,0,0,0,0
5226,"Durham Police Department, Durham, NC",29,2,112,5,0,0,1,0,0,2,3,0,0
5227,"Anchorage Police Department, Anchorage, AK",47,4,2,4,3,0,3,0,0,0,2,0,0
5228,"Irving Police Department, Irving, TX",28,4,319,5,4,0,2,0,1,1,4,0,0
5229,"Stockton Police Department, Stockton, CA",14,4,149,5,2,0,4,0,2,0,4,0,0
5230,"Baton Rouge Police Department, Baton Rouge-East Baton Rouge, LA",26,5,51,3,3,0,1,2,0,0,4,0,0
5231,"Greensboro Police Department, Greensboro, NC",3,2,1,3,0,0,1,0,0,1,3,0,0
5232,"Irvine Police Department, Irvine, CA",0,18,0,4,0,0,0,0,0,0,0,0,0
5233,"Plano Police Department, Plano, TX",53,3,56,4,2,0,1,0,0,2,3,0,0
5234,"Lubbock Police Department, Lubbock, TX",94,8,242,3,12,0,0,0,0,1,3,0,0
5235,"Jersey City Police Department, Jersey City, NJ",0,20,0,3,0,0,0,0,0,0,0,0,0
5236,"Winston-Salem Police Department, Winston-Salem, NC",36,5,23,3,2,0,1,0,0,1,1,0,0
5237,"Chula Vista Police Department, Chula Vista, CA",16,3,61,3,0,0,1,0,0,0,5,0,0
5238,"Laredo Police Department, Laredo, TX",24,2,76,4,0,0,1,0,0,1,2,0,0
5239,"GRTC Transit System, Virginia",1,5,0,1,1,0,0,0,0,0,2,0,0
5240,"Minnesota State Patrol, Minnesota",29,11,30,1,1,0,0,2,0,0,3,0,0
5242,"Department of Public Safety, Utah",0,4,3,2,0,0,2,2,0,0,0,0,0
5244,"Arkansas State University, Arkansas",0,5,0,1,0,0,0,0,0,0,0,0,0
5245,"Norman Police Department, Norman, OK",1,2,3,1,0,0,0,0,0,1,0,0,0
5247,"Kirkland Police Department, Clinton, NY",15,3,0,1,0,0,0,0,0,1,0,0,0
5248,"Department of Human Resources, Honolulu, HI",0,22,14,1,3,0,4,2,0,0,0,0,0
5249,"Office of Payroll Administration, New York City, NY",74,11,0,1,1,0,1,0,0,0,4,0,0
5250,"Department of Administration, Arizona",24,9,0,1,1,0,0,0,0,0,2,0,0
5251,"Citizens' Service Bureau, St. Louis, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
5252,"St. Louis Citizens' Service Bureau, St. Louis, MO",0,15,4,1,7,0,1,0,0,0,0,0,0
5253,"Alabama Secretary of State - Elections Division, Alabama",0,2,1,1,0,0,1,0,0,0,0,0,0
5254,"State of Alaskas Division of Elections, Alaska",7,11,8,2,2,0,9,1,0,1,1,0,0
5255,"Arkansas State Board of Election Commissioners, Arkansas",15,3,0,1,0,0,0,0,1,0,0,0,0
5256,"Indiana State Department of Health, Indiana",0,14,8,1,3,0,1,1,0,0,0,0,0
5257,"California Secretary of State - Election Division, California",0,5,0,1,1,0,2,0,0,0,0,0,0
5258,"City of San Diego, San Diego, CA",14,4,10,1,2,0,0,0,0,0,1,0,0
5259,"City of St. Louis, St. Louis, MO",41,6,21,4,6,0,1,1,0,0,1,0,0
5260,"Willimantic Police Department, Windham, CT",9,11,20,1,2,0,2,0,0,0,1,0,0
5261,"Department of Health and Human Resources, West Virginia",36,11,298,2,10,0,1,0,0,0,3,0,0
5262,"Salem Public Schools, Salem, NH",31,12,0,1,2,0,0,0,0,1,0,0,0
5263,"Collier County Clerk of the Circuit Court, Collier County, FL",35,20,507,4,4,0,2,4,0,2,10,0,0
5264,"Collier County Sheriff's Office, Collier County, FL",36,7,98,2,2,0,0,0,0,0,3,0,0
5266,"UMass Amherst, Massachusetts",0,1,0,1,0,0,0,0,0,0,0,0,0
5267,"City of Las Cruces - City Clerk, Las Cruces, NM",5,5,4,1,1,0,0,0,0,0,1,0,0
5268,"Texas Comptroller of Public Accounts, Texas",111,22,12,1,8,0,1,0,1,0,4,0,0
5269,"Office of Deputy Assistant Secretary for Human Resources Management, United States of America",0,10,0,1,1,0,0,0,0,0,0,0,0
5270,"Department of Budget and Management, Maryland",67,6,1,2,0,0,1,0,0,1,2,0,0
5271,"Shelby Police Department, Shelby, NC",169,13,2,2,0,0,0,0,0,0,2,0,0
5272,"Reno City Attorney, Reno, NV",27,5,80,2,0,0,0,0,0,0,2,0,0
5273,"Kansas State Senate, Kansas",56,3,1,1,0,0,0,0,0,1,0,0,0
5274,"Kansas House of Representatives, Kansas",50,4,0,3,0,0,0,0,3,3,0,0,0
5275,"Cameron County Sheriff Department, Cameron County, TX",6,2,26,2,0,0,0,0,0,0,1,0,0
5276,"Department of Veterans Affairs - Office of Deputy Assistant Secretary for Human Resources Management, United States of America",0,20,2,1,5,0,1,0,0,0,0,0,0
5277,"University of Oklahoma Police, Norman, OK",20,6,2,1,0,0,0,0,0,0,3,0,0
5278,"Department of Army Assistant Chief of Staff for Installation Management, United States of America",0,2,2,1,0,0,1,0,0,0,0,0,0
5279,"Virginia Department of Social Services, Virginia",13,5,0,1,0,0,1,0,0,0,1,0,0
5280,"California State Controller's Office, California",62,6,4,1,1,0,0,0,0,0,3,0,0
5281,"Department of Personnel and Administration, Colorado",64,6,805,1,0,0,1,0,0,0,3,0,0
5282,"Office of the State Comptroller, Connecticut",62,5,0,1,0,0,0,0,0,0,3,0,0
5283,"Human Resources Management, Delaware",62,4,0,1,0,0,0,0,0,0,2,0,0
5285,"Department of Audits and Accounts, Georgia",47,5,0,1,0,0,0,0,1,0,0,0,0
5286,"Chief Information Officer, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0
5287,"Auditor of State, Indiana",64,6,0,1,1,0,0,0,0,0,2,0,0
5288,"Iowa Department of Administrative Services, Iowa",2,4,0,1,1,0,0,0,0,0,1,0,0
5289,"Department of State Civil Service, Louisiana",154,4,0,1,0,0,0,1,0,0,1,0,0
5290,"Bureau of Human Resources, Maine",2,2,0,1,0,0,0,0,0,0,1,0,0
5291,"Management and Budget, Minnesota",112,12,0,1,4,0,0,0,0,0,1,0,0
5293,"Office of Administration - Division of Personnel, Missouri",174,7,1,1,0,0,1,1,0,0,1,0,0
5294,"State Information and Technology Services Division, Montana",6,2,0,1,0,0,0,0,0,0,1,0,0
5296,"Nebraska Department of Administrative Services, Nebraska",57,5,201,2,1,0,2,0,0,0,3,0,0
5297,"Division of Human Resource Management, Nevada",161,9,1,2,1,0,0,0,0,0,1,2,0
5298,"Human Resources, New Hampshire",69,4,4,1,0,0,0,0,1,0,1,0,0
5299,"State Personnel Office, New Mexico",77,4,1468,1,0,0,0,0,0,0,2,0,0
5300,"Office of State Human Resources, North Carolina",5,6,0,1,0,0,1,0,0,0,1,0,0
5301,"Human Capital Management, Oklahoma",43,5,0,1,1,0,0,0,0,0,1,0,0
5302,"Chief Human Resources Office, Oregon",16,3,0,1,0,0,0,0,0,0,1,0,0
5303,"Human Resources and Management, Pennsylvania",63,11,6,1,2,0,1,0,0,0,3,0,0
5304,"South Carolina Budget and Control Board, South Carolina",23,3,1,1,0,0,0,0,0,0,1,0,0
5305,"Bureau of Human Resources, South Dakota",8,5,0,1,0,0,1,0,0,0,1,0,0
5306,"Department of Human Resource Management, Utah",0,21,0,1,1,0,0,0,0,0,0,0,0
5307,"Department of Human Resources, Vermont",0,4,0,1,0,0,2,0,0,0,0,0,0
5308,"Department of Human Resource Management, Virginia",161,6,0,1,1,0,0,1,0,0,1,0,0
5309,"Division of Personnel, West Virginia",1,2,2,1,0,0,0,0,1,0,0,0,0
5310,"Office of the County Executive - Erie County, Erie County, NY",39,6,2359,1,1,0,0,0,0,0,2,0,0
5311,"Better Business Bureau, New York",1,2,0,1,0,0,0,0,1,0,0,0,0
5312,"Department of Purchasing, Erie County, NY",0,12,2,1,4,0,1,0,0,0,0,0,0
5313,"Office of the Controller - Los Angeles, Los Angeles, CA",7,2,0,2,0,0,1,0,0,0,1,0,0
5314,"Jefferson County Sheriff's Department, Jefferson County, MO",19,7,118,4,6,0,2,0,0,2,4,0,0
5316,"Kings County District Attorney's Office, New York",115,11,12,1,2,0,1,0,0,0,3,0,0
5317,"Cochise County Sheriff's Office, Cochise County, AZ",0,6,0,1,0,0,0,2,0,0,0,0,0
5318,"162nd Wing, Arizona Air National Guard, United States of America",0,12,0,1,0,0,0,0,0,0,0,0,0
5319,"City of Naples, Naples, FL",35,9,15,2,1,0,4,0,0,0,0,0,4
5320,"Florida Gulf Coast University, Florida",86,11,55,1,2,0,0,0,0,0,1,0,0
5322,"Occupational Safety &amp; Health Administration (OSHA), Region IV, United States of America",0,0,0,0,0,0,0,0,0,0,0,0,0
5326,"Apache County Jail, Apache County, AZ",0,0,0,0,0,0,0,0,0,0,0,0,0
5327,"Cochise County Jail, Cochise County, AZ",0,0,0,0,0,0,0,0,0,0,0,0,0
5328,"Coconino County Jail, Coconino County, AZ",0,0,0,0,0,0,0,0,0,0,0,0,0
5329,"Globe Sheriff's Office, Globe, AZ",0,0,0,0,0,0,0,0,0,0,0,0,0
5330,"Payson Substation, Payson, AZ",0,0,0,0,0,0,0,0,0,0,0,0,0
5331,"Office of the Sheriff - Contra Costa County, Contra Costa County, CA",21,7,22,2,2,0,1,0,0,0,5,0,0
5333,"Clerk of Court - Isle of Wight Circuit Court, Isle of Wight County, VA",0,2,0,1,0,0,0,1,0,0,0,0,0
5334,"Denham Springs Police Department, Denham Springs, LA",6,2,1,1,0,0,0,0,0,1,0,0,0
5335,"University of Arkansas, Arkansas",7,11,18,6,1,0,3,0,2,1,1,0,0
5336,"Department of Health Services, Wisconsin",1,4,0,1,0,0,0,0,2,0,0,0,0
5337,"Department of Health Services, Arizona",1,4,5,2,4,0,0,0,1,0,0,0,0
5338,"Department of Social Services - South Dakota, South Dakota",18,3,1,1,0,0,0,0,0,1,0,0,0
5339,"Health and Human Services Commission, Texas",53,14,588,1,1,0,1,4,0,0,2,0,0
5340,"Department for Children and Families - Vermont, Vermont",8,2,123,1,0,0,0,0,0,0,1,0,0
5341,"California Governor's Office of Business and Economic Development, California",6,2,2,2,0,0,0,0,0,2,0,0,0
5342,"Office of Economic Development and International Trade - Colorado, Colorado",4,4,0,1,0,0,0,0,0,1,0,0,0
5343,"Economic Development Office - Delaware, Delaware",0,19,0,1,0,0,0,0,0,0,0,0,0
5344,"Nixon Presidential Library &amp; Museum, United States of America",0,0,0,0,0,0,0,0,0,0,0,0,0
5345,"St. Louis Metropolitan Taxicab Commission, St. Louis, MO",19,8,10,10,10,0,7,10,0,5,7,0,0
5346,"Department of State, Division of Licensing Services - New York, New York",63,6,3,2,4,0,0,0,0,1,2,0,0
5349,"Department of Hawaiian Home Lands, Hawaii",42,11,54,1,1,0,1,1,0,0,3,0,0
5351,"Virginia Department for Aging and Rehabilitative Services, Virginia",0,2,1,1,0,0,1,0,0,0,0,0,0
5352,"Golden Valley Fire District, Golden Valley, AZ",174,45,6,1,7,0,9,2,0,0,0,0,0
5353,"City of Highland Park, Highland Park, TX",0,5,4,1,1,0,0,2,0,0,0,0,0
5354,"City of River Oaks, River Oaks, TX",1,2,0,1,0,0,0,0,0,1,0,0,0
5355,"Sunrise Police Department, Sunrise, FL",1,2,5,1,0,0,0,0,0,0,1,0,0
5356,"City of McKinney, McKinney, TX",92,11,2,1,2,0,1,0,1,0,0,0,0
5357,"City, McKinney, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
5358,"Boston Election Department, Boston, MA",56,17,101,1,2,0,1,2,0,0,3,0,0
5359,"U.S. Department of Agriculture - Research, Education and Education, United States of America",0,0,0,0,0,0,0,0,0,0,0,0,0
5360,"U.S. Department of Agriculture - Agricultural Marketing Service, United States of America",0,13,30,1,0,0,0,0,0,0,0,0,0
5361,"U.S. Department of Agriculture - Foreign Agricultural Service, United States of America",225,13,35,1,1,0,1,0,0,1,1,0,0
5362,"City of Englewood, NJ - City Clerk, Englewood, NJ",32,5,133,2,1,0,0,0,0,0,4,0,0
5363,"Pasco County Sheiff's Office, Pasco County, FL",38,8,132,1,2,0,0,1,0,0,2,0,0
5364,"Colusa County Sheriff's Office, Colusa County, CA",2,12,9,2,0,0,0,0,1,0,2,0,0
5365,"South Orange County Community College District, Orange County, CA, CA",0,2,0,1,0,0,0,0,0,1,0,0,0
5366,"Tehama County Sheriff's Office, Tehama County, CA",0,2,0,1,0,0,0,0,0,0,0,0,0
